4.1	οἱ δʼ ἷξον κοίλην Λακεδαίμονα κητώεσσαν,
4.2	πρὸς δʼ ἄρα δώματʼ ἔλων Μενελάου κυδαλίμοιο.
4.3	τὸν δʼ εὗρον δαινύντα γάμον πολλοῖσιν ἔτῃσιν
4.4	υἱέος ἠδὲ θυγατρὸς ἀμύμονος ᾧ ἐνὶ οἴκῳ.
4.5	τὴν μὲν Ἀχιλλῆος ῥηξήνορος υἱέι πέμπεν·
4.6	ἐν Τροίῃ γὰρ πρῶτον ὑπέσχετο καὶ κατένευσε
4.7	δωσέμεναι, τοῖσιν δὲ θεοὶ γάμον ἐξετέλειον.
4.8	τὴν ἄρʼ ὅ γʼ ἔνθʼ ἵπποισι καὶ ἅρμασι πέμπε νέεσθαι
4.9	Μυρμιδόνων προτὶ ἄστυ περικλυτόν, οἷσιν ἄνασσεν.
4.10	υἱέι δὲ Σπάρτηθεν Ἀλέκτορος ἤγετο κούρην,
4.11	ὅς οἱ τηλύγετος γένετο κρατερὸς Μεγαπένθης
4.12	ἐκ δούλης· Ἑλένῃ δὲ θεοὶ γόνον οὐκέτʼ ἔφαινον,
4.13	ἐπεὶ δὴ τὸ πρῶτον ἐγείνατο παῖδʼ ἐρατεινήν,
4.14	Ἑρμιόνην, ἣ εἶδος ἔχε χρυσέης Ἀφροδίτης.
4.15	ὣς οἱ μὲν δαίνυντο καθʼ ὑψερεφὲς μέγα δῶμα
4.16	γείτονες ἠδὲ ἔται Μενελάου κυδαλίμοιο,
4.17	τερπόμενοι· μετὰ δέ σφιν ἐμέλπετο θεῖος ἀοιδὸς
4.18	φορμίζων, δοιὼ δὲ κυβιστητῆρε κατʼ αὐτούς,
4.19	μολπῆς ἐξάρχοντος, ἐδίνευον κατὰ μέσσους.
4.20	τὼ δʼ αὖτʼ ἐν προθύροισι δόμων αὐτώ τε καὶ ἵππω,
4.21	Τηλέμαχός θʼ ἥρως καὶ Νέστορος ἀγλαὸς υἱός,
4.22	στῆσαν· ὁ δὲ προμολὼν ἴδετο κρείων Ἐτεωνεύς,
4.23	ὀτρηρὸς θεράπων Μενελάου κυδαλίμοιο,
4.24	βῆ δʼ ἴμεν ἀγγελέων διὰ δώματα ποιμένι λαῶν,
4.25	ἀγχοῦ δʼ ἱστάμενος ἔπεα πτερόεντα προσηύδα·
4.26	ξείνω δή τινε τώδε, διοτρεφὲς ὦ Μενέλαε,
4.27	ἄνδρε δύω, γενεῇ δὲ Διὸς μεγάλοιο ἔικτον.
4.28	ἀλλʼ εἴπʼ, ἤ σφωιν καταλύσομεν ὠκέας ἵππους,
4.29	ἦ ἄλλον πέμπωμεν ἱκανέμεν, ὅς κε φιλήσῃ.
4.30	τὸν δὲ μέγʼ ὀχθήσας προσέφη ξανθὸς Μενέλαος·
4.31	οὐ μὲν νήπιος ἦσθα, Βοηθοΐδη Ἐτεωνεῦ,
4.32	τὸ πρίν· ἀτὰρ μὲν νῦν γε πάϊς ὣς νήπια βάζεις.
4.33	ἦ μὲν δὴ νῶι ξεινήια πολλὰ φαγόντε
4.34	ἄλλων ἀνθρώπων δεῦρʼ ἱκόμεθʼ, αἴ κέ ποθι Ζεὺς
4.35	ἐξοπίσω περ παύσῃ ὀιζύος. ἀλλὰ λύʼ ἵππους
4.36	ξείνων, ἐς δʼ αὐτοὺς προτέρω ἄγε θοινηθῆναι.
4.37	ὣς φάθʼ, ὁ δὲ μεγάροιο διέσσυτο, κέκλετο δʼ ἄλλους
4.38	ὀτρηροὺς θεράποντας ἅμα σπέσθαι ἑοῖ αὐτῷ.
4.39	οἱ δʼ ἵππους μὲν λῦσαν ὑπὸ ζυγοῦ ἱδρώοντας,
4.40	καὶ τοὺς μὲν κατέδησαν ἐφʼ ἱππείῃσι κάπῃσι,
4.41	πὰρ δʼ ἔβαλον ζειάς, ἀνὰ δὲ κρῖ λευκὸν ἔμιξαν,
4.42	ἅρματα δʼ ἔκλιναν πρὸς ἐνώπια παμφανόωντα,
4.43	αὐτοὺς δʼ εἰσῆγον θεῖον δόμον. οἱ δὲ ἰδόντες
4.44	θαύμαζον κατὰ δῶμα διοτρεφέος βασιλῆος·
4.45	ὥς τε γὰρ ἠελίου αἴγλη πέλεν ἠὲ σελήνης
4.46	δῶμα καθʼ ὑψερεφὲς Μενελάου κυδαλίμοιο.
4.47	αὐτὰρ ἐπεὶ τάρπησαν ὁρώμενοι ὀφθαλμοῖσιν,
4.48	ἔς ῥʼ ἀσαμίνθους βάντες ἐυξέστας λούσαντο.
4.49	τοὺς δʼ ἐπεὶ οὖν δμῳαὶ λοῦσαν καὶ χρῖσαν ἐλαίῳ,
4.50	ἀμφὶ δʼ ἄρα χλαίνας οὔλας βάλον ἠδὲ χιτῶνας,
4.51	ἔς ῥα θρόνους ἕζοντο παρʼ Ἀτρεΐδην Μενέλαον.
4.52	χέρνιβα δʼ ἀμφίπολος προχόῳ ἐπέχευε φέρουσα
4.53	καλῇ χρυσείῃ ὑπὲρ ἀργυρέοιο λέβητος,
4.54	νίψασθαι· παρὰ δὲ ξεστὴν ἐτάνυσσε τράπεζαν.
4.55	σῖτον δʼ αἰδοίη ταμίη παρέθηκε φέρουσα,
