7.1	ὧς ὁ μὲν ἔνθʼ ἠρᾶτο πολύτλας δῖος Ὀδυσσεύς,
7.2	κούρην δὲ προτὶ ἄστυ φέρεν μένος ἡμιόνοιιν.
7.3	ἡ δʼ ὅτε δὴ οὗ πατρὸς ἀγακλυτὰ δώμαθʼ ἵκανε,
7.4	στῆσεν ἄρʼ ἐν προθύροισι, κασίγνητοι δέ μιν ἀμφὶς
7.5	ἵσταντʼ ἀθανάτοις ἐναλίγκιοι, οἵ ῥʼ ὑπʼ ἀπήνης
7.6	ἡμιόνους ἔλυον ἐσθῆτά τε ἔσφερον εἴσω.
7.7	αὐτὴ δʼ ἐς θάλαμον ἑὸν ἤιε· δαῖε δέ οἱ πῦρ
7.8	γρῆυς Ἀπειραίη, θαλαμηπόλος Εὐρυμέδουσα,
7.9	τήν ποτʼ Ἀπείρηθεν νέες ἤγαγον ἀμφιέλισσαι·
7.10	Ἀλκινόῳ δʼ αὐτὴν γέρας ἔξελον, οὕνεκα πᾶσιν
7.11	Φαιήκεσσιν ἄνασσε, θεοῦ δʼ ὣς δῆμος ἄκουεν·
7.12	ἣ τρέφε Ναυσικάαν λευκώλενον ἐν μεγάροισιν.
7.13	ἥ οἱ πῦρ ἀνέκαιε καὶ εἴσω δόρπον ἐκόσμει.
7.14	καὶ τότʼ Ὀδυσσεὺς ὦρτο πόλινδʼ ἴμεν· ἀμφὶ δʼ Ἀθήνη
7.15	πολλὴν ἠέρα χεῦε φίλα φρονέουσʼ Ὀδυσῆι,
7.16	μή τις Φαιήκων μεγαθύμων ἀντιβολήσας
7.17	κερτομέοι τʼ ἐπέεσσι καὶ ἐξερέοιθʼ ὅτις εἴη.
7.18	ἀλλʼ ὅτε δὴ ἄρʼ ἔμελλε πόλιν δύσεσθαι ἐραννήν,
7.19	ἔνθα οἱ ἀντεβόλησε θεά, γλαυκῶπις Ἀθήνη,
7.20	παρθενικῇ ἐικυῖα νεήνιδι, κάλπιν ἐχούσῃ.
7.21	στῆ δὲ πρόσθʼ αὐτοῦ, ὁ δʼ ἀνείρετο δῖος Ὀδυσσεύς·
7.22	ὦ τέκος, οὐκ ἄν μοι δόμον ἀνέρος ἡγήσαιο
7.23	Ἀλκινόου, ὃς τοῖσδε μετʼ ἀνθρώποισι ἀνάσσει;
7.24	καὶ γὰρ ἐγὼ ξεῖνος ταλαπείριος ἐνθάδʼ ἱκάνω
7.25	τηλόθεν ἐξ ἀπίης γαίης· τῷ οὔ τινα οἶδα
7.26	ἀνθρώπων, οἳ τήνδε πόλιν καὶ γαῖαν ἔχουσιν.
7.27	τὸν δʼ αὖτε προσέειπε θεά, γλαυκῶπις Ἀθήνη·
7.28	τοιγὰρ ἐγώ τοι, ξεῖνε πάτερ, δόμον, ὅν με κελεύεις,
7.29	δείξω, ἐπεί μοι πατρὸς ἀμύμονος ἐγγύθι ναίει.
7.30	ἀλλʼ ἴθι σιγῇ τοῖον, ἐγὼ δʼ ὁδὸν ἡγεμονεύσω,
7.31	μηδέ τινʼ ἀνθρώπων προτιόσσεο μηδʼ ἐρέεινε.
7.32	οὐ γὰρ ξείνους οἵδε μάλʼ ἀνθρώπους ἀνέχονται,
7.33	οὐδʼ ἀγαπαζόμενοι φιλέουσʼ ὅς κʼ ἄλλοθεν ἔλθῃ.
7.34	νηυσὶ θοῇσιν τοί γε πεποιθότες ὠκείῃσι
7.35	λαῖτμα μέγʼ ἐκπερόωσιν, ἐπεί σφισι δῶκʼ ἐνοσίχθων·
7.36	τῶν νέες ὠκεῖαι ὡς εἰ πτερὸν ἠὲ νόημα.
7.37	ὣς ἄρα φωνήσασʼ ἡγήσατο Παλλὰς Ἀθήνη
7.38	καρπαλίμως· ὁ δʼ ἔπειτα μετʼ ἴχνια βαῖνε θεοῖο.
7.39	τὸν δʼ ἄρα Φαίηκες ναυσικλυτοὶ οὐκ ἐνόησαν
7.40	ἐρχόμενον κατὰ ἄστυ διὰ σφέας· οὐ γὰρ Ἀθήνη
7.41	εἴα ἐυπλόκαμος, δεινὴ θεός, ἥ ῥά οἱ ἀχλὺν
