22.1	αὐτὰρ ὁ γυμνώθη ῥακέων πολύμητις Ὀδυσσεύς,
22.2	ἆλτο δʼ ἐπὶ μέγαν οὐδόν, ἔχων βιὸν ἠδὲ φαρέτρην
22.3	ἰῶν ἐμπλείην, ταχέας δʼ ἐκχεύατʼ ὀϊστοὺς
22.4	αὐτοῦ πρόσθε ποδῶν, μετὰ δὲ μνηστῆρσιν ἔειπεν·
22.5	οὗτος μὲν δὴ ἄεθλος ἀάατος ἐκτετέλεσται·
22.6	νῦν αὖτε σκοπὸν ἄλλον, ὃν οὔ πώ τις βάλεν ἀνήρ,
22.7	εἴσομαι, αἴ κε τύχωμι, πόρῃ δέ μοι εὖχος Ἀπόλλων.
22.8	ἦ καὶ ἐπʼ Ἀντινόῳ ἰθύνετο πικρὸν ὀϊστόν.
22.9	ἦ τοι ὁ καλὸν ἄλεισον ἀναιρήσεσθαι ἔμελλε,
22.10	χρύσεον ἄμφωτον, καὶ δὴ μετὰ χερσὶν ἐνώμα,
22.11	ὄφρα πίοι οἴνοιο· φόνος δέ οἱ οὐκ ἐνὶ θυμῷ
22.12	μέμβλετο· τίς κʼ οἴοιτο μετʼ ἀνδράσι δαιτυμόνεσσι
22.13	μοῦνον ἐνὶ πλεόνεσσι, καὶ εἰ μάλα καρτερὸς εἴη,
22.14	οἷ τεύξειν θάνατόν τε κακὸν καὶ κῆρα μέλαιναν;
22.15	τὸν δʼ Ὀδυσεὺς κατὰ λαιμὸν ἐπισχόμενος βάλεν ἰῷ,
22.16	ἀντικρὺ δʼ ἁπαλοῖο διʼ αὐχένος ἤλυθʼ ἀκωκή.
22.17	ἐκλίνθη δʼ ἑτέρωσε, δέπας δέ οἱ ἔκπεσε χειρὸς
22.18	βλημένου, αὐτίκα δʼ αὐλὸς ἀνὰ ῥῖνας παχὺς ἦλθεν
22.19	αἵματος ἀνδρομέοιο· θοῶς δʼ ἀπὸ εἷο τράπεζαν
22.20	ὦσε ποδὶ πλήξας, ἀπὸ δʼ εἴδατα χεῦεν ἔραζε·
22.21	σῖτός τε κρέα τʼ ὀπτὰ φορύνετο. τοὶ δʼ ὁμάδησαν
22.22	μνηστῆρες κατὰ δώμαθʼ, ὅπως ἴδον ἄνδρα πεσόντα,
22.23	ἐκ δὲ θρόνων ἀνόρουσαν ὀρινθέντες κατὰ δῶμα,
22.24	πάντοσε παπταίνοντες ἐϋδμήτους ποτὶ τοίχους·
22.25	οὐδέ πη ἀσπὶς ἔην οὐδʼ ἄλκιμον ἔγχος ἑλέσθαι.
22.26	νείκειον δʼ Ὀδυσῆα χολωτοῖσιν ἐπέεσσι·
22.27	ξεῖνε, κακῶς ἀνδρῶν τοξάζεαι· οὐκέτʼ ἀέθλων
22.28	ἄλλων ἀντιάσεις· νῦν τοι σῶς αἰπὺς ὄλεθρος.
22.29	καὶ γὰρ δὴ νῦν φῶτα κατέκτανες ὃς μέγʼ ἄριστος
22.30	κούρων εἰν Ἰθάκῃ· τῷ σʼ ἐνθάδε γῦπες ἔδονται.
22.31	ἴσκεν ἕκαστος ἀνήρ, ἐπεὶ ἦ φάσαν οὐκ ἐθέλοντα
22.32	ἄνδρα κατακτεῖναι· τὸ δὲ νήπιοι οὐκ ἐνόησαν,
22.33	ὡς δή σφιν καὶ πᾶσιν ὀλέθρου πείρατʼ ἐφῆπτο.
22.34	τοὺς δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη πολύμητις Ὀδυσσεύς·
22.35	ὦ κύνες, οὔ μʼ ἔτʼ ἐφάσκεθʼ ὑπότροπον οἴκαδʼ ἱκέσθαι
22.36	δήμου ἄπο Τρώων, ὅτι μοι κατεκείρετε οἶκον,
22.37	δμῳῇσιν δὲ γυναιξὶ παρευνάζεσθε βιαίως,
22.38	αὐτοῦ τε ζώοντος ὑπεμνάασθε γυναῖκα,
22.39	οὔτε θεοὺς δείσαντες, οἳ οὐρανὸν εὐρὺν ἔχουσιν,
22.40	οὔτε τινʼ ἀνθρώπων νέμεσιν κατόπισθεν ἔσεσθαι·
22.41	νῦν ὑμῖν καὶ πᾶσιν ὀλέθρου πείρατʼ ἐφῆπται.
22.42	ὣς φάτο, τοὺς δʼ ἄρα πάντας ὑπὸ χλωρὸν δέος εἷλεν·
22.43	πάπτηνεν δὲ ἕκαστος ὅπη φύγοι αἰπὺν ὄλεθρον.
22.44	Εὐρύμαχος δέ μιν οἶος ἀμειβόμενος προσέειπεν·
22.45	εἰ μὲν δὴ Ὀδυσεὺς Ἰθακήσιος εἰλήλουθας,
22.46	ταῦτα μὲν αἴσιμα εἶπας, ὅσα ῥέζεσκον Ἀχαιοί,
22.47	πολλὰ μὲν ἐν μεγάροισιν ἀτάσθαλα, πολλὰ δʼ ἐπʼ ἀγροῦ.
22.48	ἀλλʼ ὁ μὲν ἤδη κεῖται ὃς αἴτιος ἔπλετο πάντων,
22.49	Ἀντίνοος· οὗτος γὰρ ἐπίηλεν τάδε ἔργα,
22.50	οὔ τι γάμου τόσσον κεχρημένος οὐδὲ χατίζων,
22.51	ἀλλʼ ἄλλα φρονέων, τά οἱ οὐκ ἐτέλεσσε Κρονίων,
22.52	ὄφρʼ Ἰθάκης κατὰ δῆμον ἐϋκτιμένης βασιλεύοι
22.53	αὐτός, ἀτὰρ σὸν παῖδα κατακτείνειε λοχήσας.
22.54	νῦν δʼ ὁ μὲν ἐν μοίρῃ πέφαται, σὺ δὲ φείδεο λαῶν
22.55	σῶν· ἀτὰρ ἄμμες ὄπισθεν ἀρεσσάμενοι κατὰ δῆμον,
22.56	ὅσσα τοι ἐκπέποται καὶ ἐδήδοται ἐν μεγάροισι,
22.57	τιμὴν ἀμφὶς ἄγοντες ἐεικοσάβοιον ἕκαστος,
22.58	χαλκόν τε χρυσόν τʼ ἀποδώσομεν, εἰς ὅ κε σὸν κῆρ
22.59	ἰανθῇ· πρὶν δʼ οὔ τι νεμεσσητὸν κεχολῶσθαι.
22.60	τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη πολύμητις Ὀδυσσεύς·
22.61	Εὐρύμαχʼ, οὐδʼ εἴ μοι πατρώϊα πάντʼ ἀποδοῖτε,
22.62	ὅσσα τε νῦν ὔμμʼ ἐστὶ καὶ εἴ ποθεν ἄλλʼ ἐπιθεῖτε,
22.63	οὐδέ κεν ὣς ἔτι χεῖρας ἐμὰς λήξαιμι φόνοιο
22.64	πρὶν πᾶσαν μνηστῆρας ὑπερβασίην ἀποτῖσαι.
22.65	νῦν ὑμῖν παράκειται ἐναντίον ἠὲ μάχεσθαι
22.66	ἢ φεύγειν, ὅς κεν θάνατον καὶ κῆρας ἀλύξῃ·
22.67	ἀλλά τινʼ οὐ φεύξεσθαι ὀΐομαι αἰπὺν ὄλεθρον.
22.68	ὣς φάτο, τῶν δʼ αὐτοῦ λύτο γούνατα καὶ φίλον ἦτορ.
22.69	τοῖσιν δʼ Εὐρύμαχος προσεφώνεε δεύτερον αὖτις·
