20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς·
20.2	κὰμ μὲν ἀδέψητον βοέην στόρεσʼ, αὐτὰρ ὕπερθε
20.3	κώεα πόλλʼ ὀΐων, τοὺς ἱρεύεσκον Ἀχαιοί·
20.4	Εὐρυνόμη δʼ ἄρʼ ἐπὶ χλαῖναν βάλε κοιμηθέντι.
20.5	ἔνθʼ Ὀδυσεὺς μνηστῆρσι κακὰ φρονέων ἐνὶ θυμῷ
20.6	κεῖτʼ ἐγρηγορόων· ταὶ δʼ ἐκ μεγάροιο γυναῖκες
20.7	ἤϊσαν, αἳ μνηστῆρσιν ἐμισγέσκοντο πάρος περ,
20.8	ἀλλήλῃσι γέλω τε καὶ εὐφροσύνην παρέχουσαι.
20.9	τοῦ δʼ ὠρίνετο θυμὸς ἐνὶ στήθεσσι φίλοισι·
20.10	πολλὰ δὲ μερμήριζε κατὰ φρένα καὶ κατὰ θυμόν,
20.11	ἠὲ μεταΐξας θάνατον τεύξειεν ἑκάστῃ,
20.12	ἦ ἔτʼ ἐῷ μνηστῆρσιν ὑπερφιάλοισι μιγῆναι
20.13	ὕστατα καὶ πύματα, κραδίη δέ οἱ ἔνδον ὑλάκτει.
20.14	ὡς δὲ κύων ἀμαλῇσι περὶ σκυλάκεσσι βεβῶσα
20.15	ἄνδρʼ ἀγνοιήσασʼ ὑλάει μέμονέν τε μάχεσθαι,
20.16	ὥς ῥα τοῦ ἔνδον ὑλάκτει ἀγαιομένου κακὰ ἔργα·
20.17	στῆθος δὲ πλήξας κραδίην ἠνίπαπε μύθῳ·
20.18	τέτλαθι δή, κραδίη· καὶ κύντερον ἄλλο ποτʼ ἔτλης.
20.19	ἤματι τῷ ὅτε μοι μένος ἄσχετος ἤσθιε Κύκλωψ
20.20	ἰφθίμους ἑτάρους· σὺ δʼ ἐτόλμας, ὄφρα σε μῆτις
20.21	ἐξάγαγʼ ἐξ ἄντροιο ὀϊόμενον θανέεσθαι.
20.22	ὣς ἔφατʼ, ἐν στήθεσσι καθαπτόμενος φίλον ἦτορ·
20.23	τῷ δὲ μάλʼ ἐν πείσῃ κραδίη μένε τετληυῖα
20.24	νωλεμέως· ἀτὰρ αὐτὸς ἑλίσσετο ἔνθα καὶ ἔνθα.
20.25	ὡς δʼ ὅτε γαστέρʼ ἀνὴρ πολέος πυρὸς αἰθομένοιο,
20.26	ἐμπλείην κνίσης τε καὶ αἵματος, ἔνθα καὶ ἔνθα
20.27	αἰόλλῃ, μάλα δʼ ὦκα λιλαίεται ὀπτηθῆναι,
20.28	ὣς ἄρʼ ὅ γʼ ἔνθα καὶ ἔνθα ἑλίσσετο, μερμηρίζων
20.29	ὅππως δὴ μνηστῆρσιν ἀναιδέσι χεῖρας ἐφήσει
20.30	μοῦνος ἐὼν πολέσι. σχεδόθεν δέ οἱ ἦλθεν Ἀθήνη
20.31	οὐρανόθεν καταβᾶσα· δέμας δʼ ἤϊκτο γυναικί·
20.32	στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπε·
20.33	τίπτʼ αὖτʼ ἐγρήσσεις, πάντων περὶ κάμμορε φωτῶν;
20.34	οἶκος μέν τοι ὅδʼ ἐστί, γυνὴ δέ τοι ἥδʼ ἐνὶ οἴκῳ
20.35	καὶ, πάϊς, οἷόν πού τις ἐέλδεται ἔμμεναι υἷα.
20.36	τὴν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
20.37	ναὶ δὴ ταῦτά γε πάντα, θεά, κατὰ μοῖραν ἔειπες·
20.38	ἀλλά τί μοι τόδε θυμὸς ἐνὶ φρεσὶ μερμηρίζει,
20.39	ὅππως δὴ μνηστῆρσιν ἀναιδέσι χεῖρας ἐφήσω,
20.40	μοῦνος ἐών· οἱ δʼ αἰὲν ἀολλέες ἔνδον ἔασι.
20.41	πρὸς δʼ ἔτι καὶ τόδε μεῖζον ἐνὶ φρεσὶ μερμηρίζω·
20.42	εἴ περ γὰρ κτείναιμι Διός τε σέθεν τε ἕκητι,
20.43	πῆ κεν ὑπεκπροφύγοιμι; τά σε φράζεσθαι ἄνωγα.
20.44	τὸν δʼ αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη·
20.45	σχέτλιε, καὶ μέν τίς τε χερείονι πείθεθʼ ἑταίρῳ,
20.46	ὅς περ θνητός τʼ ἐστὶ καὶ οὐ τόσα μήδεα οἶδεν·
20.47	αὐτὰρ ἐγὼ θεός εἰμι, διαμπερὲς ἥ σε φυλάσσω
20.48	ἐν πάντεσσι πόνοις. ἐρέω δέ τοι ἐξαναφανδόν·
