10.1	Αἰολίην δʼ ἐς νῆσον ἀφικόμεθʼ· ἔνθα δʼ ἔναιεν
10.2	Αἴολος Ἱπποτάδης, φίλος ἀθανάτοισι θεοῖσιν,
10.3	πλωτῇ ἐνὶ νήσῳ· πᾶσαν δέ τέ μιν πέρι τεῖχος
10.4	χάλκεον ἄρρηκτον, λισσὴ δʼ ἀναδέδρομε πέτρη.
10.5	τοῦ καὶ δώδεκα παῖδες ἐνὶ μεγάροις γεγάασιν,
10.6	ἓξ μὲν θυγατέρες, ἓξ δʼ υἱέες ἡβώοντες·
10.7	ἔνθʼ ὅ γε θυγατέρας πόρεν υἱάσιν εἶναι ἀκοίτις.
10.8	οἱ δʼ αἰεὶ παρὰ πατρὶ φίλῳ καὶ μητέρι κεδνῇ
10.9	δαίνυνται, παρὰ δέ σφιν ὀνείατα μυρία κεῖται,
10.10	κνισῆεν δέ τε δῶμα περιστεναχίζεται αὐλῇ
10.11	ἤματα· νύκτας δʼ αὖτε παρʼ αἰδοίῃς ἀλόχοισιν
10.12	εὕδουσʼ ἔν τε τάπησι καὶ ἐν τρητοῖσι λέχεσσι.
10.13	καὶ μὲν τῶν ἱκόμεσθα πόλιν καὶ δώματα καλά.
10.14	μῆνα δὲ πάντα φίλει με καὶ ἐξερέεινεν ἕκαστα,
10.15	Ἴλιον Ἀργείων τε νέας καὶ νόστον Ἀχαιῶν·
10.16	καὶ μὲν ἐγὼ τῷ πάντα κατὰ μοῖραν κατέλεξα.
10.17	ἀλλʼ ὅτε δὴ καὶ ἐγὼν ὁδὸν ᾔτεον ἠδʼ ἐκέλευον
10.18	πεμπέμεν, οὐδέ τι κεῖνος ἀνήνατο, τεῦχε δὲ πομπήν.
10.19	δῶκε δέ μʼ ἐκδείρας ἀσκὸν βοὸς ἐννεώροιο,
10.20	ἔνθα δὲ βυκτάων ἀνέμων κατέδησε κέλευθα·
10.21	κεῖνον γὰρ ταμίην ἀνέμων ποίησε Κρονίων,
10.22	ἠμὲν παυέμεναι ἠδʼ ὀρνύμεν, ὅν κʼ ἐθέλῃσι.
10.23	νηὶ δʼ ἐνὶ γλαφυρῇ κατέδει μέρμιθι φαεινῇ
10.24	ἀργυρέῃ, ἵνα μή τι παραπνεύσῃ ὀλίγον περ·
10.25	αὐτὰρ ἐμοὶ πνοιὴν Ζεφύρου προέηκεν ἀῆναι,
10.26	ὄφρα φέροι νῆάς τε καὶ αὐτούς· οὐδʼ ἄρʼ ἔμελλεν
