5.1	Ἠὼς δʼ ἐκ λεχέων παρʼ ἀγαυοῦ Τιθωνοῖο
5.2	ὤρνυθʼ, ἵνʼ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν·
5.3	οἱ δὲ θεοὶ θῶκόνδε καθίζανον, ἐν δʼ ἄρα τοῖσι
5.4	Ζεὺς ὑψιβρεμέτης, οὗ τε κράτος ἐστὶ μέγιστον.
5.5	τοῖσι δʼ Ἀθηναίη λέγε κήδεα πόλλʼ Ὀδυσῆος
5.6	μνησαμένη· μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης·
5.7	Ζεῦ πάτερ ἠδʼ ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες,
5.8	μή τις ἔτι πρόφρων ἀγανὸς καὶ ἤπιος ἔστω
5.9	σκηπτοῦχος βασιλεύς, μηδὲ φρεσὶν αἴσιμα εἰδώς,
5.10	ἀλλʼ αἰεὶ χαλεπός τʼ εἴη καὶ αἴσυλα ῥέζοι·
5.11	ὡς οὔ τις μέμνηται Ὀδυσσῆος θείοιο
5.12	λαῶν οἷσιν ἄνασσε, πατὴρ δʼ ὣς ἤπιος ἦεν.
5.13	ἀλλʼ ὁ μὲν ἐν νήσῳ κεῖται κρατέρʼ ἄλγεα πάσχων
5.14	νύμφης ἐν μεγάροισι Καλυψοῦς, ἥ μιν ἀνάγκῃ
5.15	ἴσχει· ὁ δʼ οὐ δύναται ἣν πατρίδα γαῖαν ἱκέσθαι·
5.16	οὐ γάρ οἱ πάρα νῆες ἐπήρετμοι καὶ ἑταῖροι,
5.17	οἵ κέν μιν πέμποιεν ἐπʼ εὐρέα νῶτα θαλάσσης.
5.18	νῦν αὖ παῖδʼ ἀγαπητὸν ἀποκτεῖναι μεμάασιν
5.19	οἴκαδε νισόμενον· ὁ δʼ ἔβη μετὰ πατρὸς ἀκουὴν
5.20	ἐς Πύλον ἠγαθέην ἠδʼ ἐς Λακεδαίμονα δῖαν.
5.21	τὴν δʼ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς·
5.22	τέκνον ἐμόν, ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων.
5.23	οὐ γὰρ δὴ τοῦτον μὲν ἐβούλευσας νόον αὐτή,
5.24	ὡς ἦ τοι κείνους Ὀδυσεὺς ἀποτίσεται ἐλθών;
5.25	Τηλέμαχον δὲ σὺ πέμψον ἐπισταμένως, δύνασαι γάρ,
