3.1	Ἠέλιος δʼ ἀνόρουσε, λιπὼν περικαλλέα λίμνην,
3.2	οὐρανὸν ἐς πολύχαλκον, ἵνʼ ἀθανάτοισι φαείνοι
3.3	καὶ θνητοῖσι βροτοῖσιν ἐπὶ ζείδωρον ἄρουραν·
3.4	οἱ δὲ Πύλον, Νηλῆος ἐυκτίμενον πτολίεθρον,
3.5	ἷξον· τοὶ δʼ ἐπὶ θινὶ θαλάσσης ἱερὰ ῥέζον,
3.6	ταύρους παμμέλανας, ἐνοσίχθονι κυανοχαίτῃ.
3.7	ἐννέα δʼ ἕδραι ἔσαν, πεντακόσιοι δʼ ἐν ἑκάστῃ
3.8	ἥατο καὶ προύχοντο ἑκάστοθι ἐννέα ταύρους.
3.9	εὖθʼ οἱ σπλάγχνα πάσαντο, θεῷ δʼ ἐπὶ μηρίʼ ἔκαιον,
3.10	οἱ δʼ ἰθὺς κατάγοντο ἰδʼ ἱστία νηὸς ἐίσης
3.11	στεῖλαν ἀείραντες, τὴν δʼ ὥρμισαν, ἐκ δʼ ἔβαν αὐτοί·
3.12	ἐκ δʼ ἄρα Τηλέμαχος νηὸς βαῖνʼ, ἦρχε δʼ Ἀθήνη.
3.13	τὸν προτέρη προσέειπε θεά, γλαυκῶπις Ἀθήνη·
3.14	Τηλέμαχʼ, οὐ μέν σε χρὴ ἔτʼ αἰδοῦς, οὐδʼ ἠβαιόν·
3.15	τοὔνεκα γὰρ καὶ πόντον ἐπέπλως, ὄφρα πύθηαι
3.16	πατρός, ὅπου κύθε γαῖα καὶ ὅν τινα πότμον ἐπέσπεν.
3.17	ἀλλʼ ἄγε νῦν ἰθὺς κίε Νέστορος ἱπποδάμοιο·
3.18	εἴδομεν ἥν τινα μῆτιν ἐνὶ στήθεσσι κέκευθε.
3.19	λίσσεσθαι δέ μιν αὐτός, ὅπως νημερτέα εἴπῃ·
3.20	ψεῦδος δʼ οὐκ ἐρέει· μάλα γὰρ πεπνυμένος ἐστί.
3.21	τὴν δʼ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·
3.22	Μέντορ, πῶς τʼ ἄρʼ ἴω; πῶς τʼ ἂρ προσπτύξομαι αὐτόν;
3.23	οὐδέ τί πω μύθοισι πεπείρημαι πυκινοῖσιν·
3.24	αἰδὼς δʼ αὖ νέον ἄνδρα γεραίτερον ἐξερέεσθαι.
3.25	τὸν δʼ αὖτε προσέειπε θεά, γλαυκῶπις Ἀθήνη·
3.26	Τηλέμαχʼ, ἄλλα μὲν αὐτὸς ἐνὶ φρεσὶ σῇσι νοήσεις,
3.27	ἄλλα δὲ καὶ δαίμων ὑποθήσεται· οὐ γὰρ ὀίω
3.28	οὔ σε θεῶν ἀέκητι γενέσθαι τε τραφέμεν τε.
3.29	ὣς ἄρα φωνήσασʼ ἡγήσατο Παλλὰς Ἀθήνη
3.30	καρπαλίμως· ὁ δʼ ἔπειτα μετʼ ἴχνια βαῖνε θεοῖο.
3.31	ἷξον δʼ ἐς Πυλίων ἀνδρῶν ἄγυρίν τε καὶ ἕδρας,
3.32	ἔνθʼ ἄρα Νέστωρ ἧστο σὺν υἱάσιν, ἀμφὶ δʼ ἑταῖροι
3.33	δαῖτʼ ἐντυνόμενοι κρέα τʼ ὤπτων ἄλλα τʼ ἔπειρον.
3.34	οἱ δʼ ὡς οὖν ξείνους ἴδον, ἁθρόοι ἦλθον ἅπαντες,
3.35	χερσίν τʼ ἠσπάζοντο καὶ ἑδριάασθαι ἄνωγον.
3.36	πρῶτος Νεστορίδης Πεισίστρατος ἐγγύθεν ἐλθὼν
3.37	ἀμφοτέρων ἕλε χεῖρα καὶ ἵδρυσεν παρὰ δαιτὶ
3.38	κώεσιν ἐν μαλακοῖσιν ἐπὶ ψαμάθοις ἁλίῃσιν
3.39	πάρ τε κασιγνήτῳ Θρασυμήδεϊ καὶ πατέρι ᾧ·
3.40	δῶκε δʼ ἄρα σπλάγχνων μοίρας, ἐν δʼ οἶνον ἔχευεν
3.41	χρυσείῳ δέπαϊ· δειδισκόμενος δὲ προσηύδα
3.42	Παλλάδʼ Ἀθηναίην κούρην Διὸς αἰγιόχοιο·
3.43	εὔχεο νῦν, ὦ ξεῖνε, Ποσειδάωνι ἄνακτι·
3.44	τοῦ γὰρ καὶ δαίτης ἠντήσατε δεῦρο μολόντες.
3.45	αὐτὰρ ἐπὴν σπείσῃς τε καὶ εὔξεαι, ἣ θέμις ἐστί,
3.46	δὸς καὶ τούτῳ ἔπειτα δέπας μελιηδέος οἴνου
3.47	σπεῖσαι, ἐπεὶ καὶ τοῦτον ὀίομαι ἀθανάτοισιν
3.48	εὔχεσθαι· πάντες δὲ θεῶν χατέουσʼ ἄνθρωποι.
3.49	ἀλλὰ νεώτερός ἐστιν, ὁμηλικίη δʼ ἐμοὶ αὐτῷ·
3.50	τοὔνεκα σοὶ προτέρῳ δώσω χρύσειον ἄλεισον.
3.51	ὣς εἰπὼν ἐν χειρὶ τίθει δέπας ἡδέος οἴνου·
3.52	χαῖρε δʼ Ἀθηναίη πεπνυμένῳ ἀνδρὶ δικαίῳ,
3.53	οὕνεκα οἷ προτέρῃ δῶκε χρύσειον ἄλεισον·
3.54	αὐτίκα δʼ εὔχετο πολλὰ Ποσειδάωνι ἄνακτι·
