12.1	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο
12.2	νηῦς, ἀπὸ δʼ ἵκετο κῦμα θαλάσσης εὐρυπόροιο
12.3	νῆσόν τʼ Αἰαίην, ὅθι τʼ Ἠοῦς ἠριγενείης
12.4	οἰκία καὶ χοροί εἰσι καὶ ἀντολαὶ Ἠελίοιο,
12.5	νῆα μὲν ἔνθʼ ἐλθόντες ἐκέλσαμεν ἐν ψαμάθοισιν,
12.6	ἐκ δὲ καὶ αὐτοὶ βῆμεν ἐπὶ ῥηγμῖνι θαλάσσης·
12.7	ἔνθα δʼ ἀποβρίξαντες ἐμείναμεν Ἠῶ δῖαν.
12.8	ἦμος δʼ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,
12.9	δὴ τότʼ ἐγὼν ἑτάρους προΐειν ἐς δώματα Κίρκης
12.10	οἰσέμεναι νεκρόν, Ἐλπήνορα τεθνηῶτα.
12.11	φιτροὺς δʼ αἶψα ταμόντες, ὅθʼ ἀκροτάτη πρόεχʼ ἀκτή,
12.12	θάπτομεν ἀχνύμενοι θαλερὸν κατὰ δάκρυ χέοντες.
12.13	αὐτὰρ ἐπεὶ νεκρός τʼ ἐκάη καὶ τεύχεα νεκροῦ,
12.14	τύμβον χεύαντες καὶ ἐπὶ στήλην ἐρύσαντες
12.15	πήξαμεν ἀκροτάτῳ τύμβῳ ἐυῆρες ἐρετμόν.
12.16	ἡμεῖς μὲν τὰ ἕκαστα διείπομεν· οὐδʼ ἄρα Κίρκην
12.17	ἐξ Ἀίδεω ἐλθόντες ἐλήθομεν, ἀλλὰ μάλʼ ὦκα
12.18	ἦλθʼ ἐντυναμένη· ἅμα δʼ ἀμφίπολοι φέρον αὐτῇ
12.19	σῖτον καὶ κρέα πολλὰ καὶ αἴθοπα οἶνον ἐρυθρόν.
12.20	ἡ δʼ ἐν μέσσῳ στᾶσα μετηύδα δῖα θεάων·
12.21	σχέτλιοι, οἳ ζώοντες ὑπήλθετε δῶμʼ Ἀίδαο,
12.22	δισθανέες, ὅτε τʼ ἄλλοι ἅπαξ θνῄσκουσʼ ἄνθρωποι.
12.23	ἀλλʼ ἄγετʼ ἐσθίετε βρώμην καὶ πίνετε οἶνον
12.24	αὖθι πανημέριοι· ἅμα δʼ ἠοῖ φαινομένηφι
12.25	πλεύσεσθʼ· αὐτὰρ ἐγὼ δείξω ὁδὸν ἠδὲ ἕκαστα
12.26	σημανέω, ἵνα μή τι κακορραφίῃ ἀλεγεινῇ
12.27	ἢ ἁλὸς ἢ ἐπὶ γῆς ἀλγήσετε πῆμα παθόντες.
12.28	ὣς ἔφαθʼ, ἡμῖν δʼ αὖτʼ ἐπεπείθετο θυμὸς ἀγήνωρ.
12.29	ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα
12.30	ἥμεθα δαινύμενοι κρέα τʼ ἄσπετα καὶ μέθυ ἡδύ·
12.31	ἦμος δʼ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθεν,
12.32	οἱ μὲν κοιμήσαντο παρὰ πρυμνήσια νηός,
12.33	ἡ δʼ ἐμὲ χειρὸς ἑλοῦσα φίλων ἀπονόσφιν ἑταίρων
12.34	εἷσέ τε καὶ προσέλεκτο καὶ ἐξερέεινεν ἕκαστα·
12.35	αὐτὰρ ἐγὼ τῇ πάντα κατὰ μοῖραν κατέλεξα.
12.36	καὶ τότε δή μʼ ἐπέεσσι προσηύδα πότνια Κίρκη·
12.37	ταῦτα μὲν οὕτω πάντα πεπείρανται, σὺ δʼ ἄκουσον,
12.38	ὥς τοι ἐγὼν ἐρέω, μνήσει δέ σε καὶ θεὸς αὐτός.
12.39	Σειρῆνας μὲν πρῶτον ἀφίξεαι, αἵ ῥά τε πάντας
12.40	ἀνθρώπους θέλγουσιν, ὅτις σφεας εἰσαφίκηται.
12.41	ὅς τις ἀιδρείῃ πελάσῃ καὶ φθόγγον ἀκούσῃ
12.42	Σειρήνων, τῷ δʼ οὔ τι γυνὴ καὶ νήπια τέκνα
12.43	οἴκαδε νοστήσαντι παρίσταται οὐδὲ γάνυνται,
12.44	ἀλλά τε Σειρῆνες λιγυρῇ θέλγουσιν ἀοιδῇ
12.45	ἥμεναι ἐν λειμῶνι, πολὺς δʼ ἀμφʼ ὀστεόφιν θὶς
12.46	ἀνδρῶν πυθομένων, περὶ δὲ ῥινοὶ μινύθουσι.
12.47	ἀλλὰ παρεξελάαν, ἐπὶ δʼ οὔατʼ ἀλεῖψαι ἑταίρων
12.48	κηρὸν δεψήσας μελιηδέα, μή τις ἀκούσῃ
12.49	τῶν ἄλλων· ἀτὰρ αὐτὸς ἀκουέμεν αἴ κʼ ἐθέλῃσθα,
12.50	δησάντων σʼ ἐν νηὶ θοῇ χεῖράς τε πόδας τε
12.51	ὀρθὸν ἐν ἱστοπέδῃ, ἐκ δʼ αὐτοῦ πείρατʼ ἀνήφθω,
12.52	ὄφρα κε τερπόμενος ὄπʼ ἀκούσῃς Σειρήνοιιν.
12.53	εἰ δέ κε λίσσηαι ἑτάρους λῦσαί τε κελεύῃς,
12.54	οἱ δέ σʼ ἔτι πλεόνεσσι τότʼ ἐν δεσμοῖσι διδέντων.
12.55	αὐτὰρ ἐπὴν δὴ τάς γε παρὲξ ἐλάσωσιν ἑταῖροι,
12.56	ἔνθα τοι οὐκέτʼ ἔπειτα διηνεκέως ἀγορεύσω,
12.57	ὁπποτέρη δή τοι ὁδὸς ἔσσεται, ἀλλὰ καὶ αὐτὸς
12.58	θυμῷ βουλεύειν· ἐρέω δέ τοι ἀμφοτέρωθεν.
12.59	ἔνθεν μὲν γὰρ πέτραι ἐπηρεφέες, προτὶ δʼ αὐτὰς
12.60	κῦμα μέγα ῥοχθεῖ κυανώπιδος Ἀμφιτρίτης·
12.61	Πλαγκτὰς δή τοι τάς γε θεοὶ μάκαρες καλέουσι.
12.62	τῇ μέν τʼ οὐδὲ ποτητὰ παρέρχεται οὐδὲ πέλειαι
12.63	τρήρωνες, ταί τʼ ἀμβροσίην Διὶ πατρὶ φέρουσιν,
12.64	ἀλλά τε καὶ τῶν αἰὲν ἀφαιρεῖται λὶς πέτρη·
12.65	ἀλλʼ ἄλλην ἐνίησι πατὴρ ἐναρίθμιον εἶναι.
12.66	τῇ δʼ οὔ πώ τις νηῦς φύγεν ἀνδρῶν, ἥ τις ἵκηται,
12.67	ἀλλά θʼ ὁμοῦ πίνακάς τε νεῶν καὶ σώματα φωτῶν
12.68	κύμαθʼ ἁλὸς φορέουσι πυρός τʼ ὀλοοῖο θύελλαι.
12.69	οἴη δὴ κείνη γε παρέπλω ποντοπόρος νηῦς,
12.70	Ἀργὼ πᾶσι μέλουσα, παρʼ Αἰήταο πλέουσα.
12.71	καὶ νύ κε τὴν ἔνθʼ ὦκα βάλεν μεγάλας ποτὶ πέτρας,
12.72	ἀλλʼ Ἥρη παρέπεμψεν, ἐπεὶ φίλος ἦεν Ἰήσων.
12.73	οἱ δὲ δύω σκόπελοι ὁ μὲν οὐρανὸν εὐρὺν ἱκάνει
12.74	ὀξείῃ κορυφῇ, νεφέλη δέ μιν ἀμφιβέβηκε
