13.1	ὣς ἔφαθʼ, οἱ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,
13.2	κηληθμῷ δʼ ἔσχοντο κατὰ μέγαρα σκιόεντα.
13.3	τὸν δʼ αὖτʼ Ἀλκίνοος ἀπαμείβετο φώνησέν τε·
13.4	ὦ Ὀδυσεῦ, ἐπεὶ ἵκευ ἐμὸν ποτὶ χαλκοβατὲς δῶ,
13.5	ὑψερεφές, τῷ σʼ οὔ τι παλιμπλαγχθέντα γʼ ὀΐω
13.6	ἂψ ἀπονοστήσειν, εἰ καὶ μάλα πολλὰ πέπονθας.
13.7	ὑμέων δʼ ἀνδρὶ ἑκάστῳ ἐφιέμενος τάδε εἴρω,
13.8	ὅσσοι ἐνὶ μεγάροισι γερούσιον αἴθοπα οἶνον
13.9	αἰεὶ πίνετʼ ἐμοῖσιν, ἀκουάζεσθε δʼ ἀοιδοῦ.
13.10	εἵματα μὲν δὴ ξείνῳ ἐϋξέστῃ ἐνὶ χηλῷ
13.11	κεῖται καὶ χρυσὸς πολυδαίδαλος ἄλλα τε πάντα
13.12	δῶρʼ, ὅσα Φαιήκων βουληφόροι ἐνθάδʼ ἔνεικαν·
13.13	ἀλλʼ ἄγε οἱ δῶμεν τρίποδα μέγαν ἠδὲ λέβητα
13.14	ἀνδρακάς· ἡμεῖς δʼ αὖτε ἀγειρόμενοι κατὰ δῆμον
13.15	τισόμεθʼ· ἀργαλέον γὰρ ἕνα προικὸς χαρίσασθαι.
13.16	ὣς ἔφατʼ Ἀλκίνοος, τοῖσιν δʼ ἐπιὴνδανε μῦθος.
13.17	οἱ μὲν κακκείοντες ἔβαν οἶκόνδε ἕκαστος,
13.18	ἦμος δʼ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,
13.19	νῆάδʼ ἐπεσσεύοντο, φέρον δʼ εὐήνορα χαλκόν.
13.20	καὶ τὰ μὲν εὖ κατέθηχʼ ἱερὸν μένος Ἀλκινόοιο,
13.21	αὐτὸς ἰὼν διὰ νηὸς ὑπὸ ζυγά, μή τινʼ ἑταίρων
13.22	βλάπτοι ἐλαυνόντων, ὁπότε σπερχοίατʼ ἐρετμοῖς.
13.23	οἱ δʼ εἰς Ἀλκινόοιο κίον καὶ δαῖτʼ ἀλέγυνον.
13.24	τοῖσι δὲ βοῦν ἱέρευσʼ ἱερὸν μένος Ἀλκινόοιο
13.25	Ζηνὶ κελαινεφέϊ Κρονίδῃ, ὃς πᾶσιν ἀνάσσει.
13.26	μῆρα δὲ κήαντες δαίνυντʼ ἐρικυδέα δαῖτα
13.27	τερπόμενοι· μετὰ δέ σφιν ἐμέλπετο θεῖος ἀοιδός,
13.28	Δημόδοκος, λαοῖσι τετιμένος. αὐτὰρ Ὀδυσσεὺς
13.29	πολλὰ πρὸς ἠέλιον κεφαλὴν τρέπε παμφανόωντα,
13.30	δῦναι ἐπειγόμενος· δὴ γὰρ μενέαινε νέεσθαι.
13.31	ὡς δʼ ὅτʼ ἀνὴρ δόρποιο λιλαίεται, ᾧ τε πανῆμαρ
13.32	νειὸν ἀνʼ ἕλκητον βόε οἴνοπε πηκτὸν ἄροτρον·
13.33	ἀσπασίως δʼ ἄρα τῷ κατέδυ φάος ἠελίοιο
13.34	δόρπον ἐποίχεσθαι, βλάβεται δέ τε γούνατʼ ἰόντι·
13.35	ὣς Ὀδυσῆʼ ἀσπαστὸν ἔδυ φάος ἠελίοιο.
13.36	αἶψα δὲ Φαιήκεσσι φιληρέτμοισι μετηύδα,
13.37	Ἀλκινόῳ δὲ μάλιστα πιφαυσκόμενος φάτο μῦθον·
13.38	Ἀλκίνοε κρεῖον, πάντων ἀριδείκετε λαῶν,
13.39	πέμπετέ με σπείσαντες ἀπήμονα, χαίρετε δʼ αὐτοί·
13.40	ἤδη γὰρ τετέλεσται ἅ μοι φίλος ἤθελε θυμός,
13.41	πομπὴ καὶ φίλα δῶρα, τά μοι θεοὶ Οὐρανίωνες
13.42	ὄλβια ποιήσειαν· ἀμύμονα δʼ οἴκοι ἄκοιτιν
13.43	νοστήσας εὕροιμι σὺν ἀρτεμέεσσι φίλοισιν.
13.44	ὑμεῖς δʼ αὖθι μένοντες ἐϋφραίνοιτε γυναῖκας
13.45	κουριδίας καὶ τέκνα· θεοὶ δʼ ἀρετὴν ὀπάσειαν
13.46	παντοίην, καὶ μή τι κακὸν μεταδήμιον εἴη.
13.47	ὣς ἔφαθʼ, οἱ δʼ ἄρα πάντες ἐπῄνεον ἠδʼ ἐκέλευον
13.48	πεμπέμεναι τὸν ξεῖνον, ἐπεὶ κατὰ μοῖραν ἔειπεν.
13.49	καὶ τότε κήρυκα προσέφη μένος Ἀλκινόοιο·
13.50	Ποντόνοε, κρητῆρα κερασσάμενος μέθυ νεῖμον
13.51	πᾶσιν ἀνὰ μέγαρον, ὄφρʼ εὐξάμενοι Διὶ πατρὶ
13.52	τὸν ξεῖνον πέμπωμεν ἑὴν ἐς πατρίδα γαῖαν.
13.53	ὣς φάτο, Ποντόνοος δὲ μελίφρονα οἶνον ἐκίρνα,
13.54	νώμησεν δʼ ἄρα πᾶσιν ἐπισταδόν· οἱ δὲ θεοῖσιν
13.55	ἔσπεισαν μακάρεσσι, τοὶ οὐρανὸν εὐρὺν ἔχουσιν,
13.56	αὐτόθεν ἐξ ἑδρέων. ἀνὰ δʼ ἵστατο δῖος Ὀδυσσεύς,
13.57	Ἀρήτῃ δʼ ἐν χειρὶ τίθει δέπας ἀμφικύπελλον,
13.58	καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·
13.59	χαῖρέ μοι, ὦ βασίλεια, διαμπερές, εἰς ὅ κε γῆρας
13.60	ἔλθῃ καὶ θάνατος, τά τʼ ἐπʼ ἀνθρώποισι πέλονται.
13.61	αὐτὰρ ἐγὼ νέομαι· σὺ δὲ τέρπεο τῷδʼ ἐνὶ οἴκῳ
13.62	παισί τε καὶ λαοῖσι καὶ Ἀλκινόῳ βασιλῆϊ.
13.63	ὣς εἰπὼν ὑπὲρ οὐδὸν ἐβήσετο δῖος Ὀδυσσεύς,
13.64	τῷ δʼ ἅμα κήρυκα προΐει μένος Ἀλκινόοιο,
13.65	ἡγεῖσθαι ἐπὶ νῆα θοὴν καὶ θῖνα θαλάσσης·
13.66	Ἀρήτη δʼ ἄρα οἱ δμῳὰς ἅμʼ ἔπεμπε γυναῖκας,
13.67	τὴν μὲν φᾶρος ἔχουσαν ἐϋπλυνὲς ἠδὲ χιτῶνα,
13.68	τὴν δʼ ἑτέρην χηλὸν πυκινὴν ἅμʼ ὄπασσε κομίζειν·
13.69	ἡ δʼ ἄλλη σῖτόν τʼ ἔφερεν καὶ οἶνον ἐρυθρόν.
13.70	αὐτὰρ ἐπεί ῥʼ ἐπὶ νῆα κατήλυθον ἠδὲ θάλασσαν,
13.71	αἶψα τά γʼ ἐν νηῒ γλαφυρῇ πομπῆες ἀγαυοὶ
13.72	δεξάμενοι κατέθεντο, πόσιν καὶ βρῶσιν ἅπασαν·
13.73	κὰδ δʼ ἄρʼ Ὀδυσσῆϊ στόρεσαν ῥῆγός τε λίνον τε
13.74	νηὸς ἐπʼ ἰκριόφιν γλαφυρῆς, ἵνα νήγρετον εὕδοι,
13.75	πρυμνῆς· ἂν δὲ καὶ αὐτὸς ἐβήσετο καὶ κατέλεκτο
13.76	σιγῇ· τοὶ δὲ καθῖζον ἐπὶ κληῗσιν ἕκαστοι
13.77	κόσμῳ, πεῖσμα δʼ ἔλυσαν ἀπὸ τρητοῖο λίθοιο.
13.78	εὖθʼ οἱ ἀνακλινθέντες ἀνερρίπτουν ἅλα πηδῷ,
13.79	καὶ τῷ νήδυμος ὕπνος ἐπὶ βλεφάροισιν ἔπιπτε,
13.80	νήγρετος, ἥδιστος, θανάτῳ ἄγχιστα ἐοικώς.
13.81	ἡ δʼ, ὥς τʼ ἐν πεδίῳ τετράοροι ἄρσενες ἵπποι,
13.82	πάντες ἅμʼ ὁρμηθέντες ὑπὸ πληγῇσιν ἱμάσθλης,
13.83	ὑψόσʼ ἀειρόμενοι ῥίμφα πρήσσουσι κέλευθον,
13.84	ὣς ἄρα τῆς πρύμνη μὲν ἀείρετο, κῦμα δʼ ὄπισθε
13.85	πορφύρεον μέγα θῦε πολυφλοίσβοιο θαλάσσης.
13.86	ἡ δὲ μάλʼ ἀσφαλέως θέεν ἔμπεδον· οὐδέ κεν ἴρηξ
13.87	κίρκος ὁμαρτήσειεν, ἐλαφρότατος πετεηνῶν.
13.88	ὣς ἡ ῥίμφα θέουσα θαλάσσης κύματʼ ἔταμνεν,
13.89	ἄνδρα φέρουσα θεοῖς ἐναλίγκια μήδεʼ ἔχοντα·
13.90	ὃς πρὶν μὲν μάλα πολλὰ πάθʼ ἄλγεα ὃν κατὰ θυμὸν
13.91	ἀνδρῶν τε πτολέμους ἀλεγεινά τε κύματα πείρων,
13.92	δὴ τότε γʼ ἀτρέμας εὗδε, λελασμένος ὅσσʼ ἐπεπόνθει.
13.93	εὖτʼ ἀστὴρ ὑπερέσχε φαάντατος, ὅς τε μάλιστα
13.94	ἔρχεται ἀγγέλλων φάος Ἠοῦς ἠριγενείης,
13.95	τῆμος δὴ νήσῳ προσεπίλνατο ποντοπόρος νηῦς.
13.96	Φόρκυνος δέ τίς ἐστι λιμήν, ἁλίοιο γέροντος,
13.97	ἐν δήμῳ Ἰθάκης· δύο δὲ προβλῆτες ἐν αὐτῷ
13.98	ἀκταὶ ἀπορρῶγες, λιμένος ποτιπεπτηυῖαι,
13.99	αἵ τʼ ἀνέμων σκεπόωσι δυσαήων μέγα κῦμα
13.100	ἔκτοθεν· ἔντοσθεν δέ τʼ ἄνευ δεσμοῖο μένουσι
13.101	νῆες ἐΰσσελμοι, ὅτʼ ἂν ὅρμου μέτρον ἵκωνται.
13.102	αὐτὰρ ἐπὶ κρατὸς λιμένος τανύφυλλος ἐλαίη,
13.103	ἀγχόθι δʼ αὐτῆς ἄντρον ἐπήρατον ἠεροειδές,
13.104	ἱρὸν νυμφάων αἱ νηϊάδες καλέονται.
13.105	ἐν δὲ κρητῆρές τε καὶ ἀμφιφορῆες ἔασιν
13.106	λάϊνοι· ἔνθα δʼ ἔπειτα τιθαιβώσσουσι μέλισσαι.
13.107	ἐν δʼ ἱστοὶ λίθεοι περιμήκεες, ἔνθα τε νύμφαι
13.108	φάρεʼ ὑφαίνουσιν ἁλιπόρφυρα, θαῦμα ἰδέσθαι·
13.109	ἐν δʼ ὕδατʼ ἀενάοντα. δύω δέ τέ οἱ θύραι εἰσίν,
13.110	αἱ μὲν πρὸς Βορέαο καταιβαταὶ ἀνθρώποισιν,
13.111	αἱ δʼ αὖ πρὸς Νότου εἰσὶ θεώτεραι· οὐδέ τι κείνῃ
13.112	ἄνδρες ἐσέρχονται, ἀλλʼ ἀθανάτων ὁδός ἐστιν.
13.113	ἔνθʼ οἵ γʼ εἰσέλασαν, πρὶν εἰδότες· ἡ μὲν ἔπειτα
13.114	ἠπείρῳ ἐπέκελσεν, ὅσον τʼ ἐπὶ ἥμισυ πάσης,
13.115	σπερχομένη· τοῖον γὰρ ἐπείγετο χέρσʼ ἐρετάων·
13.116	οἱ δʼ ἐκ νηὸς βάντες ἐϋζύγου ἤπειρόνδε
13.117	πρῶτον Ὀδυσσῆα γλαφυρῆς ἐκ νηὸς ἄειραν
13.118	αὐτῷ σύν τε λίνῳ καὶ ῥήγεϊ σιγαλόεντι,
13.119	κὰδ δʼ ἄρʼ ἐπὶ ψαμάθῳ ἔθεσαν δεδμημένον ὕπνῳ,
13.120	ἐκ δὲ κτήματʼ ἄειραν, ἅ οἱ Φαίηκες ἀγαυοὶ
13.121	ὤπασαν οἴκαδʼ ἰόντι διὰ μεγάθυμον Ἀθήνην.
13.122	καὶ τὰ μὲν οὖν παρὰ πυθμένʼ ἐλαίης ἀθρόα θῆκαν
13.123	ἐκτὸς ὁδοῦ, μή πώς τις ὁδιτάων ἀνθρώπων,
13.124	πρίν γʼ Ὀδυσῆʼ ἔγρεσθαι, ἐπελθὼν δηλήσαιτο·
13.125	αὐτοὶ δʼ αὖτʼ οἶκόνδε πάλιν κίον. οὐδʼ ἐνοσίχθων
13.126	λήθετʼ ἀπειλάων, τὰς ἀντιθέῳ Ὀδυσῆϊ
13.127	πρῶτον ἐπηπείλησε, Διὸς δʼ ἐξείρετο βουλήν·
13.128	Ζεῦ πάτερ, οὐκέτʼ ἐγώ γε μετʼ ἀθανάτοισι θεοῖσι
13.129	τιμήεις ἔσομαι, ὅτε με βροτοὶ οὔ τι τίουσιν,
13.130	Φαίηκες, τοί πέρ τοι ἐμῆς ἔξ εἰσι γενέθλης.
13.131	καὶ γὰρ νῦν Ὀδυσῆʼ ἐφάμην κακὰ πολλὰ παθόντα
13.132	οἴκαδʼ ἐλεύσεσθαι· νόστον δέ οἱ οὔ ποτʼ ἀπηύρων
13.133	πάγχυ, ἐπεὶ σὺ πρῶτον ὑπέσχεο καὶ κατένευσας.
13.134	οἱ δʼ εὕδοντʼ ἐν νηῒ θοῇ ἐπὶ πόντον ἄγοντες
13.135	κάτθεσαν εἰν Ἰθάκῃ, ἔδοσαν δέ οἱ ἄσπετα δῶρα,
13.136	χαλκόν τε χρυσόν τε ἅλις ἐσθῆτά θʼ ὑφαντήν,
13.137	πόλλʼ, ὅσʼ ἂν οὐδέ ποτε Τροίης ἐξήρατʼ Ὀδυσσεύς,
13.138	εἴ περ ἀπήμων ἦλθε, λαχὼν ἀπὸ ληΐδος αἶσαν.
13.139	τὸν δʼ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεὺς·
13.140	ὢ πόποι, ἐννοσίγαιʼ εὐρυσθενές, οἷον ἔειπες.
13.141	οὔ τί σʼ ἀτιμάζουσι θεοί· χαλεπὸν δέ κεν εἴη
13.142	πρεσβύτατον καὶ ἄριστον ἀτιμίῃσιν ἰάλλειν.
