23.1	γρηῢς δʼ εἰς ὑπερῷʼ ἀνεβήσετο καγχαλόωσα,
23.2	δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα·
23.3	γούνατα δʼ ἐρρώσαντο, πόδες δʼ ὑπερικταίνοντο.
23.4	στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν·
23.5	ἔγρεο, Πηνελόπεια, φίλον τέκος, ὄφρα ἴδηαι
23.6	ὀφθαλμοῖσι τεοῖσι τά τʼ ἔλδεαι ἤματα πάντα.
23.7	ἦλθʼ Ὀδυσεὺς καὶ οἶκον ἱκάνεται, ὀψέ περ ἐλθών.
23.8	μνηστῆρας δʼ ἔκτεινεν ἀγήνορας, οἵ θʼ ἑὸν οἶκον
23.9	κήδεσκον καὶ κτήματʼ ἔδον βιόωντό τε παῖδα.
23.10	τὴν δʼ αὖτε προσέειπε περίφρων Πηνελόπεια·
23.11	μαῖα φίλη, μάργην σε θεοὶ θέσαν, οἵ τε δύνανται
23.12	ἄφρονα ποιῆσαι καὶ ἐπίφρονά περ μάλʼ ἐόντα,
23.13	καί τε χαλιφρονέοντα σαοφροσύνης ἐπέβησαν·
23.14	οἵ σέ περ ἔβλαψαν· πρὶν δὲ φρένας αἰσίμη ἦσθα.
23.15	τίπτε με λωβεύεις πολυπενθέα θυμὸν ἔχουσαν
23.16	ταῦτα παρὲξ ἐρέουσα καὶ ἐξ ὕπνου μʼ ἀνεγείρεις
23.17	ἡδέος, ὅς μʼ ἐπέδησε φίλα βλέφαρʼ ἀμφικαλύψας;
23.18	οὐ γάρ πω τοιόνδε κατέδραθον, ἐξ οὗ Ὀδυσσεὺς
23.19	ᾤχετʼ ἐποψόμενος Κακοΐλιον οὐκ ὀνομαστήν.
23.20	ἀλλʼ ἄγε νῦν κατάβηθι καὶ ἂψ ἔρχευ μέγαρόνδε.
23.21	εἰ γάρ τίς μʼ ἄλλη γε γυναικῶν, αἵ μοι ἔασι,
23.22	ταῦτʼ ἐλθοῦσʼ ἤγγειλε καὶ ἐξ ὕπνου ἀνέγειρεν,
23.23	τῷ κε τάχα στυγερῶς μιν ἐγὼν ἀπέπεμψα νέεσθαι
23.24	αὖτις ἔσω μέγαρον· σὲ δὲ τοῦτό γε γῆρας ὀνήσει.
23.25	τὴν δʼ αὖτε προσέειπε φίλη τροφὸς Εὐρύκλεια·
23.26	οὔ τί σε λωβεύω, τέκνον φίλον, ἀλλʼ ἔτυμόν τοι
23.27	ἦλθʼ Ὀδυσεὺς καὶ οἶκον ἱκάνεται, ὡς ἀγορεύω,
23.28	ὁ ξεῖνος, τὸν πάντες ἀτίμων ἐν μεγάροισι.
23.29	Τηλέμαχος δʼ ἄρα μιν πάλαι ᾔδεεν ἔνδον ἐόντα,
