1.1	ἄνδρα μοι ἔννεπε, μοῦσα, πολύτροπον, ὃς μάλα πολλὰ
1.2	πλάγχθη, ἐπεὶ Τροίης ἱερὸν πτολίεθρον ἔπερσεν·
1.3	πολλῶν δʼ ἀνθρώπων ἴδεν ἄστεα καὶ νόον ἔγνω,
1.4	πολλὰ δʼ ὅ γʼ ἐν πόντῳ πάθεν ἄλγεα ὃν κατὰ θυμόν,
1.5	ἀρνύμενος ἥν τε ψυχὴν καὶ νόστον ἑταίρων.
1.6	ἀλλʼ οὐδʼ ὣς ἑτάρους ἐρρύσατο, ἱέμενός περ·
1.7	αὐτῶν γὰρ σφετέρῃσιν ἀτασθαλίῃσιν ὄλοντο,
1.8	νήπιοι, οἳ κατὰ βοῦς Ὑπερίονος Ἠελίοιο
1.9	ἤσθιον· αὐτὰρ ὁ τοῖσιν ἀφείλετο νόστιμον ἦμαρ.
1.10	τῶν ἁμόθεν γε, θεά, θύγατερ Διός, εἰπὲ καὶ ἡμῖν.
1.11	ἔνθʼ ἄλλοι μὲν πάντες, ὅσοι φύγον αἰπὺν ὄλεθρον,
1.12	οἴκοι ἔσαν, πόλεμόν τε πεφευγότες ἠδὲ θάλασσαν·
1.13	τὸν δʼ οἶον νόστου κεχρημένον ἠδὲ γυναικὸς
1.14	νύμφη πότνιʼ ἔρυκε Καλυψὼ δῖα θεάων
1.15	ἐν σπέσσι γλαφυροῖσι, λιλαιομένη πόσιν εἶναι.
1.16	ἀλλʼ ὅτε δὴ ἔτος ἦλθε περιπλομένων ἐνιαυτῶν,
1.17	τῷ οἱ ἐπεκλώσαντο θεοὶ οἶκόνδε νέεσθαι
1.18	εἰς Ἰθάκην, οὐδʼ ἔνθα πεφυγμένος ἦεν ἀέθλων
1.19	καὶ μετὰ οἷσι φίλοισι. θεοὶ δʼ ἐλέαιρον ἅπαντες
1.20	νόσφι Ποσειδάωνος· ὁ δʼ ἀσπερχὲς μενέαινεν
1.21	ἀντιθέῳ Ὀδυσῆι πάρος ἣν γαῖαν ἱκέσθαι.
1.22	ἀλλʼ ὁ μὲν Αἰθίοπας μετεκίαθε τηλόθʼ ἐόντας,
1.23	Αἰθίοπας τοὶ διχθὰ δεδαίαται, ἔσχατοι ἀνδρῶν,
1.24	οἱ μὲν δυσομένου Ὑπερίονος οἱ δʼ ἀνιόντος,
1.25	ἀντιόων ταύρων τε καὶ ἀρνειῶν ἑκατόμβης.
1.26	ἔνθʼ ὅ γʼ ἐτέρπετο δαιτὶ παρήμενος· οἱ δὲ δὴ ἄλλοι
1.27	Ζηνὸς ἐνὶ μεγάροισιν Ὀλυμπίου ἁθρόοι ἦσαν.
1.28	τοῖσι δὲ μύθων ἦρχε πατὴρ ἀνδρῶν τε θεῶν τε·
1.29	μνήσατο γὰρ κατὰ θυμὸν ἀμύμονος Αἰγίσθοιο,
1.30	τόν ῥʼ Ἀγαμεμνονίδης τηλεκλυτὸς ἔκτανʼ Ὀρέστης·
1.31	τοῦ ὅ γʼ ἐπιμνησθεὶς ἔπεʼ ἀθανάτοισι μετηύδα·
1.32	ὢ πόποι, οἷον δή νυ θεοὺς βροτοὶ αἰτιόωνται·
1.33	ἐξ ἡμέων γάρ φασι κάκʼ ἔμμεναι, οἱ δὲ καὶ αὐτοὶ
1.34	σφῇσιν ἀτασθαλίῃσιν ὑπὲρ μόρον ἄλγεʼ ἔχουσιν,
1.35	ὡς καὶ νῦν Αἴγισθος ὑπὲρ μόρον Ἀτρεΐδαο
1.36	γῆμʼ ἄλοχον μνηστήν, τὸν δʼ ἔκτανε νοστήσαντα,
1.37	εἰδὼς αἰπὺν ὄλεθρον, ἐπεὶ πρό οἱ εἴπομεν ἡμεῖς,
1.38	Ἑρμείαν πέμψαντες, ἐύσκοπον ἀργεϊφόντην,
1.39	μήτʼ αὐτὸν κτείνειν μήτε μνάασθαι ἄκοιτιν·
1.40	ἐκ γὰρ Ὀρέσταο τίσις ἔσσεται Ἀτρεΐδαο,
1.41	ὁππότʼ ἂν ἡβήσῃ τε καὶ ἧς ἱμείρεται αἴης.
1.42	ὣς ἔφαθʼ Ἑρμείας, ἀλλʼ οὐ φρένας Αἰγίσθοιο
1.43	πεῖθʼ ἀγαθὰ φρονέων· νῦν δʼ ἁθρόα πάντʼ ἀπέτισεν.
1.44	τὸν δʼ ἠμείβετʼ ἔπειτα θεά, γλαυκῶπις Ἀθήνη·
1.45	ὦ πάτερ ἡμέτερε Κρονίδη, ὕπατε κρειόντων,
1.46	καὶ λίην κεῖνός γε ἐοικότι κεῖται ὀλέθρῳ·
1.47	ὡς ἀπόλοιτο καὶ ἄλλος, ὅτις τοιαῦτά γε ῥέζοι·
1.48	ἀλλά μοι ἀμφʼ Ὀδυσῆι δαΐφρονι δαίεται ἦτορ,
1.49	δυσμόρῳ, ὃς δὴ δηθὰ φίλων ἄπο πήματα πάσχει
1.50	νήσῳ ἐν ἀμφιρύτῃ, ὅθι τʼ ὀμφαλός ἐστι θαλάσσης.
1.51	νῆσος δενδρήεσσα, θεὰ δʼ ἐν δώματα ναίει,
