17.1	ἦμος δʼ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,
17.2	δὴ τότʼ ἔπειθʼ ὑπὸ ποσσὶν ἐδήσατο καλὰ πέδιλα
17.3	Τηλέμαχος, φίλος υἱὸς Ὀδυσσῆος θείοιο,
17.4	εἵλετο δʼ ἄλκιμον ἔγχος, ὅ οἱ παλάμηφιν ἀρήρει,
17.5	ἄστυδε ἱέμενος, καὶ ἑὸν προσέειπε συβώτην·
17.6	ἄττʼ, ἦ τοι μὲν ἐγὼν εἶμʼ ἐς πόλιν, ὄφρα με μήτηρ
17.7	ὄψεται· οὐ γάρ μιν πρόσθεν παύσεσθαι ὀΐω
17.8	κλαυθμοῦ τε στυγεροῖο γόοιό τε δακρυόεντος,
17.9	πρίν γʼ αὐτόν με ἴδηται· ἀτὰρ σοί γʼ ὧδʼ ἐπιτέλλω.
17.10	τὸν ξεῖνον δύστηνον ἄγʼ ἐς πόλιν, ὄφρʼ ἂν ἐκεῖθι
17.11	δαῖτα πτωχεύῃ· δώσει δέ οἱ ὅς κʼ ἐθέλῃσι
17.12	πύρνον καὶ κοτύλην· ἐμὲ δʼ οὔ πως ἔστιν ἅπαντας
17.13	ἀνθρώπους ἀνέχεσθαι, ἔχοντά περ ἄλγεα θυμῷ·
17.14	ὁ ξεῖνος δʼ εἴ περ μάλα μηνίει, ἄλγιον αὐτῷ
17.15	ἔσσεται· ἦ γὰρ ἐμοὶ φίλʼ ἀληθέα μυθήσασθαι.
17.16	τὸν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
17.17	ὦ φίλος, οὐδέ τοι αὐτὸς ἐρύκεσθαι μενεαίνω·
17.18	πτωχῷ βέλτερόν ἐστι κατὰ πτόλιν ἠὲ κατʼ ἀγροὺς
17.19	δαῖτα πτωχεύειν· δώσει δέ μοι ὅς κʼ ἐθέλῃσιν.
